FinancialYear,Quarter,OrgCode,OrgName,Measure,Value
2021-2022,3,E38000221,NHS Berkshire West CCG,Women whose smoking status was not known at time of delivery,44
2021-2022,3,E38000223,NHS Buckinghamshire CCG,Number of maternities,1300
2021-2022,3,E38000223,NHS Buckinghamshire CCG,Women known to be non-smokers at time of delivery,1201
2021-2022,3,E38000223,NHS Buckinghamshire CCG,Women known to be smokers at time of delivery,89
2021-2022,3,E38000223,NHS Buckinghamshire CCG,Women whose smoking status was not known at time of delivery,10
2021-2022,3,E38000246,NHS Surrey Heartlands CCG,Number of maternities,2608
2021-2022,3,E38000246,NHS Surrey Heartlands CCG,Women known to be non-smokers at time of delivery,2391
2021-2022,3,E38000246,NHS Surrey Heartlands CCG,Women known to be smokers at time of delivery,137
2021-2022,3,E38000246,NHS Surrey Heartlands CCG,Women whose smoking status was not known at time of delivery,80
2021-2022,3,E38000021,NHS Brighton and Hove CCG,Number of maternities,592
2021-2022,3,E38000021,NHS Brighton and Hove CCG,Women known to be non-smokers at time of delivery,526
2021-2022,3,E38000021,NHS Brighton and Hove CCG,Women known to be smokers at time of delivery,24
2021-2022,3,E38000021,NHS Brighton and Hove CCG,Women whose smoking status was not known at time of delivery,42
2021-2022,3,E38000235,NHS East Sussex CCG,Number of maternities,1063
2021-2022,3,E38000235,NHS East Sussex CCG,Women known to be non-smokers at time of delivery,898
2021-2022,3,E38000235,NHS East Sussex CCG,Women known to be smokers at time of delivery,100
2021-2022,3,E38000235,NHS East Sussex CCG,Women whose smoking status was not known at time of delivery,65
2021-2022,3,E38000248,NHS West Sussex CCG,Number of maternities,2081
2021-2022,3,E38000248,NHS West Sussex CCG,Women known to be non-smokers at time of delivery,1873
2021-2022,3,E38000248,NHS West Sussex CCG,Women known to be smokers at time of delivery,152
2021-2022,3,E38000248,NHS West Sussex CCG,Women whose smoking status was not known at time of delivery,56
2021-2022,3,E38000089,NHS Kernow CCG,Number of maternities,1239
2021-2022,3,E38000089,NHS Kernow CCG,Women known to be non-smokers at time of delivery,1085
2021-2022,3,E38000089,NHS Kernow CCG,Women known to be smokers at time of delivery,147
2021-2022,3,E38000089,NHS Kernow CCG,Women whose smoking status was not known at time of delivery,7
2021-2022,3,E38000230,NHS Devon CCG,Number of maternities,2151
2021-2022,3,E38000230,NHS Devon CCG,Women known to be non-smokers at time of delivery,1768
2021-2022,3,E38000230,NHS Devon CCG,Women known to be smokers at time of delivery,208
2021-2022,3,E38000230,NHS Devon CCG,Women whose smoking status was not known at time of delivery,175
2021-2022,3,E38000150,NHS Somerset CCG,Number of maternities,1213
2021-2022,3,E38000150,NHS Somerset CCG,Women known to be non-smokers at time of delivery,1093
2021-2022,3,E38000150,NHS Somerset CCG,Women known to be smokers at time of delivery,114
2021-2022,3,E38000150,NHS Somerset CCG,Women whose smoking status was not known at time of delivery,6
2021-2022,3,E38000222,"NHS Bristol, North Somerset and South Gloucestershire CCG",Number of maternities,2601
2021-2022,3,E38000222,"NHS Bristol, North Somerset and South Gloucestershire CCG",Women known to be non-smokers at time of delivery,2385
2021-2022,3,E38000222,"NHS Bristol, North Somerset and South Gloucestershire CCG",Women known to be smokers at time of delivery,215
2021-2022,3,E38000222,"NHS Bristol, North Somerset and South Gloucestershire CCG",Women whose smoking status was not known at time of delivery,1
2021-2022,3,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",Number of maternities,2157
2021-2022,3,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",Women known to be non-smokers at time of delivery,2001
2021-2022,3,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",Women known to be smokers at time of delivery,156
2021-2022,3,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire CCG",Women whose smoking status was not known at time of delivery,0
2021-2022,3,E38000045,NHS Dorset CCG,Number of maternities,1545
2021-2022,3,E38000045,NHS Dorset CCG,Women known to be non-smokers at time of delivery,1287
2021-2022,3,E38000045,NHS Dorset CCG,Women known to be smokers at time of delivery,153
2021-2022,3,E38000045,NHS Dorset CCG,Women whose smoking status was not known at time of delivery,105
2021-2022,3,E38000062,NHS Gloucestershire CCG,Number of maternities,1562
2021-2022,3,E38000062,NHS Gloucestershire CCG,Women known to be non-smokers at time of delivery,1383
2021-2022,3,E38000062,NHS Gloucestershire CCG,Women known to be smokers at time of delivery,158
2021-2022,3,E38000062,NHS Gloucestershire CCG,Women whose smoking status was not known at time of delivery,21
2021-2022,3,E38000026,NHS Cambridgeshire and Peterborough CCG,Number of maternities,2365
2021-2022,3,E38000026,NHS Cambridgeshire and Peterborough CCG,Women known to be non-smokers at time of delivery,2039
2021-2022,3,E38000026,NHS Cambridgeshire and Peterborough CCG,Women known to be smokers at time of delivery,208
2021-2022,3,E38000026,NHS Cambridgeshire and Peterborough CCG,Women whose smoking status was not known at time of delivery,118
2021-2022,3,E38000239,NHS Norfolk and Waveney CCG,Number of maternities,2079
2021-2022,3,E38000239,NHS Norfolk and Waveney CCG,Women known to be non-smokers at time of delivery,1806
2021-2022,3,E38000239,NHS Norfolk and Waveney CCG,Women known to be smokers at time of delivery,256
2021-2022,3,E38000239,NHS Norfolk and Waveney CCG,Women whose smoking status was not known at time of delivery,17
2021-2022,3,E38000086,NHS Ipswich and East Suffolk CCG,Number of maternities,925
2021-2022,3,E38000086,NHS Ipswich and East Suffolk CCG,Women known to be non-smokers at time of delivery,860
2021-2022,3,E38000086,NHS Ipswich and East Suffolk CCG,Women known to be smokers at time of delivery,64
2021-2022,3,E38000086,NHS Ipswich and East Suffolk CCG,Women whose smoking status was not known at time of delivery,1
2021-2022,3,E38000117,NHS North East Essex CCG,Number of maternities,777
2021-2022,3,E38000117,NHS North East Essex CCG,Women known to be non-smokers at time of delivery,675
2021-2022,3,E38000117,NHS North East Essex CCG,Women known to be smokers at time of delivery,102
2021-2022,3,E38000117,NHS North East Essex CCG,Women whose smoking status was not known at time of delivery,0
2021-2022,3,E38000204,NHS West Suffolk CCG,Number of maternities,537
2021-2022,3,E38000204,NHS West Suffolk CCG,Women known to be non-smokers at time of delivery,443
2021-2022,3,E38000204,NHS West Suffolk CCG,Women known to be smokers at time of delivery,38
2021-2022,3,E38000204,NHS West Suffolk CCG,Women whose smoking status was not known at time of delivery,56
2021-2022,3,E38000249,"NHS Bedfordshire, Luton and Milton Keynes CCG",Number of maternities,3037
2021-2022,3,E38000249,"NHS Bedfordshire, Luton and Milton Keynes CCG",Women known to be non-smokers at time of delivery,2561
2021-2022,3,E38000249,"NHS Bedfordshire, Luton and Milton Keynes CCG",Women known to be smokers at time of delivery,132
2021-2022,3,E38000249,"NHS Bedfordshire, Luton and Milton Keynes CCG",Women whose smoking status was not known at time of delivery,344
2021-2022,3,E38000049,NHS East and North Hertfordshire CCG,Number of maternities,1499
2021-2022,3,E38000049,NHS East and North Hertfordshire CCG,Women known to be non-smokers at time of delivery,1379
2021-2022,3,E38000049,NHS East and North Hertfordshire CCG,Women known to be smokers at time of delivery,97
2021-2022,3,E38000049,NHS East and North Hertfordshire CCG,Women whose smoking status was not known at time of delivery,23
2021-2022,3,E38000079,NHS Herts Valleys CCG,Number of maternities,1489
2021-2022,3,E38000079,NHS Herts Valleys CCG,Women known to be non-smokers at time of delivery,1387
2021-2022,3,E38000079,NHS Herts Valleys CCG,Women known to be smokers at time of delivery,80
2021-2022,3,E38000079,NHS Herts Valleys CCG,Women whose smoking status was not known at time of delivery,22
2021-2022,3,E38000197,NHS West Essex CCG,Number of maternities,628
2021-2022,3,E38000197,NHS West Essex CCG,Women known to be non-smokers at time of delivery,547
2021-2022,3,E38000197,NHS West Essex CCG,Women known to be smokers at time of delivery,55
2021-2022,3,E38000197,NHS West Essex CCG,Women whose smoking status was not known at time of delivery,26
2021-2022,3,E38000007,NHS Basildon and Brentwood CCG,Number of maternities,619
2021-2022,3,E38000007,NHS Basildon and Brentwood CCG,Women known to be non-smokers at time of delivery,557
2021-2022,3,E38000007,NHS Basildon and Brentwood CCG,Women known to be smokers at time of delivery,62
2021-2022,3,E38000007,NHS Basildon and Brentwood CCG,Women whose smoking status was not known at time of delivery,0
2021-2022,3,E38000030,NHS Castle Point and Rochford CCG,Number of maternities,380
2021-2022,3,E38000030,NHS Castle Point and Rochford CCG,Women known to be non-smokers at time of delivery,347
2021-2022,3,E38000030,NHS Castle Point and Rochford CCG,Women known to be smokers at time of delivery,17
2021-2022,3,E38000030,NHS Castle Point and Rochford CCG,Women whose smoking status was not known at time of delivery,16
2021-2022,3,E38000106,NHS Mid Essex CCG,Number of maternities,971
2021-2022,3,E38000106,NHS Mid Essex CCG,Women known to be non-smokers at time of delivery,903
2021-2022,3,E38000106,NHS Mid Essex CCG,Women known to be smokers at time of delivery,67
2021-2022,3,E38000106,NHS Mid Essex CCG,Women whose smoking status was not known at time of delivery,1
2021-2022,3,E38000168,NHS Southend CCG,Number of maternities,455
2021-2022,3,E38000168,NHS Southend CCG,Women known to be non-smokers at time of delivery,394
2021-2022,3,E38000168,NHS Southend CCG,Women known to be smokers at time of delivery,41
2021-2022,3,E38000168,NHS Southend CCG,Women whose smoking status was not known at time of delivery,20
2021-2022,3,E38000185,NHS Thurrock CCG,Number of maternities,454
2021-2022,3,E38000185,NHS Thurrock CCG,Women known to be non-smokers at time of delivery,405
2021-2022,3,E38000185,NHS Thurrock CCG,Women known to be smokers at time of delivery,47
2021-2022,3,E38000185,NHS Thurrock CCG,Women whose smoking status was not known at time of delivery,2
2021-2022,3,E38000028,NHS Cannock Chase CCG,Number of maternities,321
2021-2022,3,E38000028,NHS Cannock Chase CCG,Women known to be non-smokers at time of delivery,285
2021-2022,3,E38000028,NHS Cannock Chase CCG,Women known to be smokers at time of delivery,36
2021-2022,3,E38000028,NHS Cannock Chase CCG,Women whose smoking status was not known at time of delivery,0
2021-2022,3,E38000053,NHS East Staffordshire CCG,Number of maternities,378
2021-2022,3,E38000053,NHS East Staffordshire CCG,Women known to be non-smokers at time of delivery,348
2021-2022,3,E38000053,NHS East Staffordshire CCG,Women known to be smokers at time of delivery,30
2021-2022,3,E38000053,NHS East Staffordshire CCG,Women whose smoking status was not known at time of delivery,0
2021-2022,3,E38000126,NHS North Staffordshire CCG,Number of maternities,469
2021-2022,3,E38000126,NHS North Staffordshire CCG,Women known to be non-smokers at time of delivery,413
2021-2022,3,E38000126,NHS North Staffordshire CCG,Women known to be smokers at time of delivery,52
2021-2022,3,E38000126,NHS North Staffordshire CCG,Women whose smoking status was not known at time of delivery,4
2021-2022,3,E38000153,NHS South East Staffordshire and Seisdon Peninsula CCG,Number of maternities,515
2021-2022,3,E38000153,NHS South East Staffordshire and Seisdon Peninsula CCG,Women known to be non-smokers at time of delivery,456
2021-2022,3,E38000153,NHS South East Staffordshire and Seisdon Peninsula CCG,Women known to be smokers at time of delivery,54
2021-2022,3,E38000153,NHS South East Staffordshire and Seisdon Peninsula CCG,Women whose smoking status was not known at time of delivery,5
2021-2022,3,E38000173,NHS Stafford and Surrounds CCG,Number of maternities,325
2021-2022,3,E38000173,NHS Stafford and Surrounds CCG,Women known to be non-smokers at time of delivery,294
2021-2022,3,E38000173,NHS Stafford and Surrounds CCG,Women known to be smokers at time of delivery,24
2021-2022,3,E38000173,NHS Stafford and Surrounds CCG,Women whose smoking status was not known at time of delivery,7
2021-2022,3,E38000175,NHS Stoke on Trent CCG,Number of maternities,789
2021-2022,3,E38000175,NHS Stoke on Trent CCG,Women known to be non-smokers at time of delivery,653
2021-2022,3,E38000175,NHS Stoke on Trent CCG,Women known to be smokers at time of delivery,126
2021-2022,3,E38000175,NHS Stoke on Trent CCG,Women whose smoking status was not known at time of delivery,10
