QS_id,QS_statement_id,measure_text,measure_type,measure_number,QS_measure_id,measure_number,Numerator,Denominator
130,GPs managing low-risk basal cell carcinoma ,Evidence of local arrangements to ensure that GPs who manage low risk basal cell carcinoma maintain and audit records of their caseload,Structure,5,GPs managing low-risk basal cell carcinoma .S1,1,,
130,GPs managing low-risk basal cell carcinoma ,Proportion of GPs managing low risk basal cell carcinoma who audited their caseload within the past 12 months. ,Process,6,GPs managing low-risk basal cell carcinoma .P1,1,The number in the denominator who audited their caseload within the past 12 months. ,The number of GPs managing low?risk basal cell carcinoma.
130,GPs managing low-risk basal cell carcinoma ,Proportion of skin lesions excised by GPs in dermatology that are subsequently confirmed as low risk basal cell carcinomas. ,Outcome,7,GPs managing low-risk basal cell carcinoma .O1,1,,
130,GPs managing low-risk basal cell carcinoma ,Patient safety incidents reported related to removal of basal cell carcinomas in primary care. ,Outcome,8,GPs managing low-risk basal cell carcinoma .O2,2,,
130,Suspected cancer pathway referrals,Evidence of local arrangements and clinical protocols ensuring that a suspected cancer pathway is in place for suspected malignant melanoma.,Structure,9,Suspected cancer pathway referrals.S1,1,,
130,Suspected cancer pathway referrals,Proportion of confirmed malignant melanomas that were referred using a suspected cancer pathway for an appointment within 2 weeks.,Process,10,Suspected cancer pathway referrals.P1,1,The number in the denominator that were referred using a suspected cancer pathway for an appointment within 2 weeks.,The number of confirmed malignant melanomas.
130,Suspected cancer pathway referrals,Time between GP referral for suspected skin cancer and specialist assessment,Outcome,11,Suspected cancer pathway referrals.O1,1,,
130,Suspected cancer pathway referrals,Time from GP referral for suspected skin cancer to first definitive treatment,Outcome,12,Suspected cancer pathway referrals.O2,2,,
130,Dermoscopy,Evidence of local arrangements and clinical protocols to ensure that people undergoing specialist assessment of pigmented skin lesions are examined using dermoscopy,Structure,13,Dermoscopy.S1,1,,
130,Dermoscopy,Proportion of pigmented skin lesions undergoing specialist assessment that are examined using dermoscopy,Process,14,Dermoscopy.P1,1,The number in the denominator examined using dermoscopy. ,The number of pigmented skin lesions undergoing specialist assessment.
130,Dermoscopy,Pigmented skin lesions not selected for biopsy that are subsequently confirmed as melanoma  ,Outcome,15,Dermoscopy.O1,1,,
130,Dermoscopy,Proportion of melanoma diagnosed at stage 1 or 2.,Outcome,16,Dermoscopy.O2,2,,
130,Skin cancer clinical nurse specialist,Evidence of local arrangements and clinical protocols to ensure that skin cancer clinical nurse specialists are available for people with malignant melanoma or squamous cell carcinoma,Structure,17,Skin cancer clinical nurse specialist.S1,1,,
130,Skin cancer clinical nurse specialist,Proportion of people with malignant melanoma or squamous cell carcinoma who have a skin cancer clinical nurse specialist,Process,18,Skin cancer clinical nurse specialist.P1,1,The number in the denominator who have a skin cancer clinical nurse specialist.,The number of people with malignant melanoma or squamous cell carcinoma.
130,Skin cancer clinical nurse specialist,Quality of life among people with malignant melanoma or squamous cell carcinoma,Outcome,19,Skin cancer clinical nurse specialist.O1,1,,
130,Skin cancer clinical nurse specialist,"Satisfaction with support received from skin cancer clinical nurse specialist, reported by people with skin cancer.",Outcome,20,Skin cancer clinical nurse specialist.O2,2,,
130,Sentinel lymph node biopsy ,,Structure,21,Sentinel lymph node biopsy .S1,1,,
130,Sentinel lymph node biopsy ,,Process,22,Sentinel lymph node biopsy .P1,1,,
130,Sentinel lymph node biopsy ,,Outcome,23,Sentinel lymph node biopsy .O1,1,,
130,Genetic testing ,Evidence of local arrangements and clinical protocols to provide BRAF testing of the tumours for people with stage IIC to IV primary melanoma.,Structure,24,Genetic testing .S1,1,,
130,Genetic testing ,Proportion of people with stage IIC to IV primary melanoma who receive BRAF testing of the tumour.,Process,25,Genetic testing .P1,1,The number in the denominator who receive BRAF testing of the tumour.,The number of people with stage IIC to IV primary melanoma.
