FinancialYear,Quarter,OrgCode,OrgName,Measure,Value 
2020/2021,3,E38000238,NHS Lincolnshire CCG,Women known to be non-smokers at time of delivery,1307.0
2020/2021,3,E38000238,NHS Lincolnshire CCG,Women known to be smokers at time of delivery,268.0
2020/2021,3,E38000238,NHS Lincolnshire CCG,Women whose smoking status was not known at time of delivery,22.0
2020/2021,3,E38000243,NHS Nottingham and Nottinghamshire CCG,Number of maternities,2316.0
2020/2021,3,E38000243,NHS Nottingham and Nottinghamshire CCG,Women known to be non-smokers at time of delivery,1968.0
2020/2021,3,E38000243,NHS Nottingham and Nottinghamshire CCG,Women known to be smokers at time of delivery,318.0
2020/2021,3,E38000243,NHS Nottingham and Nottinghamshire CCG,Women whose smoking status was not known at time of delivery,30.0
2020/2021,3,E38000051,NHS East Leicestershire and Rutland CCG,Number of maternities,520.0
2020/2021,3,E38000051,NHS East Leicestershire and Rutland CCG,Women known to be non-smokers at time of delivery,480.0
2020/2021,3,E38000051,NHS East Leicestershire and Rutland CCG,Women known to be smokers at time of delivery,40.0
2020/2021,3,E38000051,NHS East Leicestershire and Rutland CCG,Women whose smoking status was not known at time of delivery,0.0
2020/2021,3,E38000097,NHS Leicester City CCG,Number of maternities,1126.0
2020/2021,3,E38000097,NHS Leicester City CCG,Women known to be non-smokers at time of delivery,1039.0
2020/2021,3,E38000097,NHS Leicester City CCG,Women known to be smokers at time of delivery,87.0
2020/2021,3,E38000097,NHS Leicester City CCG,Women whose smoking status was not known at time of delivery,0.0
2020/2021,3,E38000201,NHS West Leicestershire CCG,Number of maternities,593.0
2020/2021,3,E38000201,NHS West Leicestershire CCG,Women known to be non-smokers at time of delivery,531.0
2020/2021,3,E38000201,NHS West Leicestershire CCG,Women known to be smokers at time of delivery,62.0
2020/2021,3,E38000201,NHS West Leicestershire CCG,Women whose smoking status was not known at time of delivery,0.0
2020/2021,3,E38000046,NHS Dudley CCG,Number of maternities,803.0
2020/2021,3,E38000046,NHS Dudley CCG,Women known to be non-smokers at time of delivery,714.0
2020/2021,3,E38000046,NHS Dudley CCG,Women known to be smokers at time of delivery,83.0
2020/2021,3,E38000046,NHS Dudley CCG,Women whose smoking status was not known at time of delivery,6.0
2020/2021,3,E38000144,NHS Sandwell and West Birmingham CCG,Number of maternities,1719.0
2020/2021,3,E38000144,NHS Sandwell and West Birmingham CCG,Women known to be non-smokers at time of delivery,1529.0
2020/2021,3,E38000144,NHS Sandwell and West Birmingham CCG,Women known to be smokers at time of delivery,150.0
2020/2021,3,E38000144,NHS Sandwell and West Birmingham CCG,Women whose smoking status was not known at time of delivery,40.0
2020/2021,3,E38000191,NHS Walsall CCG,Number of maternities,836.0
2020/2021,3,E38000191,NHS Walsall CCG,Women known to be non-smokers at time of delivery,722.0
2020/2021,3,E38000191,NHS Walsall CCG,Women known to be smokers at time of delivery,110.0
2020/2021,3,E38000191,NHS Walsall CCG,Women whose smoking status was not known at time of delivery,4.0
2020/2021,3,E38000210,NHS Wolverhampton CCG,Number of maternities,778.0
2020/2021,3,E38000210,NHS Wolverhampton CCG,Women known to be non-smokers at time of delivery,670.0
2020/2021,3,E38000210,NHS Wolverhampton CCG,Women known to be smokers at time of delivery,107.0
2020/2021,3,E38000210,NHS Wolverhampton CCG,Women whose smoking status was not known at time of delivery,1.0
2020/2021,3,E38000220,NHS Birmingham and Solihull CCG,Number of maternities,3611.0
2020/2021,3,E38000220,NHS Birmingham and Solihull CCG,Women known to be non-smokers at time of delivery,3208.0
2020/2021,3,E38000220,NHS Birmingham and Solihull CCG,Women known to be smokers at time of delivery,352.0
2020/2021,3,E38000220,NHS Birmingham and Solihull CCG,Women whose smoking status was not known at time of delivery,51.0
2020/2021,3,E38000038,NHS Coventry and Rugby CCG,Number of maternities,1292.0
2020/2021,3,E38000038,NHS Coventry and Rugby CCG,Women known to be non-smokers at time of delivery,1093.0
2020/2021,3,E38000038,NHS Coventry and Rugby CCG,Women known to be smokers at time of delivery,131.0
2020/2021,3,E38000038,NHS Coventry and Rugby CCG,Women whose smoking status was not known at time of delivery,68.0
2020/2021,3,E38000164,NHS South Warwickshire CCG,Number of maternities,570.0
2020/2021,3,E38000164,NHS South Warwickshire CCG,Women known to be non-smokers at time of delivery,540.0
2020/2021,3,E38000164,NHS South Warwickshire CCG,Women known to be smokers at time of delivery,25.0
2020/2021,3,E38000164,NHS South Warwickshire CCG,Women whose smoking status was not known at time of delivery,5.0
2020/2021,3,E38000195,NHS Warwickshire North CCG,Number of maternities,449.0
2020/2021,3,E38000195,NHS Warwickshire North CCG,Women known to be non-smokers at time of delivery,382.0
2020/2021,3,E38000195,NHS Warwickshire North CCG,Women known to be smokers at time of delivery,62.0
2020/2021,3,E38000195,NHS Warwickshire North CCG,Women whose smoking status was not known at time of delivery,5.0
2020/2021,3,E38000236,NHS Herefordshire and Worcestershire CCG,Number of maternities,1585.0
2020/2021,3,E38000236,NHS Herefordshire and Worcestershire CCG,Women known to be non-smokers at time of delivery,465.0
2020/2021,3,E38000236,NHS Herefordshire and Worcestershire CCG,Women known to be smokers at time of delivery,83.0
2020/2021,3,E38000236,NHS Herefordshire and Worcestershire CCG,Women whose smoking status was not known at time of delivery,1037.0
2020/2021,3,E38000242,NHS Northamptonshire CCG,Number of maternities,1762.0
2020/2021,3,E38000242,NHS Northamptonshire CCG,Women known to be non-smokers at time of delivery,1539.0
2020/2021,3,E38000242,NHS Northamptonshire CCG,Women known to be smokers at time of delivery,202.0
2020/2021,3,E38000242,NHS Northamptonshire CCG,Women whose smoking status was not known at time of delivery,21.0
2020/2021,3,E38000006,NHS Barnsley CCG,Number of maternities,709.0
2020/2021,3,E38000006,NHS Barnsley CCG,Women known to be non-smokers at time of delivery,612.0
2020/2021,3,E38000006,NHS Barnsley CCG,Women known to be smokers at time of delivery,97.0
2020/2021,3,E38000006,NHS Barnsley CCG,Women whose smoking status was not known at time of delivery,0.0
2020/2021,3,E38000008,NHS Bassetlaw CCG,Number of maternities,239.0
2020/2021,3,E38000008,NHS Bassetlaw CCG,Women known to be non-smokers at time of delivery,197.0
2020/2021,3,E38000008,NHS Bassetlaw CCG,Women known to be smokers at time of delivery,30.0
2020/2021,3,E38000008,NHS Bassetlaw CCG,Women whose smoking status was not known at time of delivery,12.0
2020/2021,3,E38000044,NHS Doncaster CCG,Number of maternities,719.0
2020/2021,3,E38000044,NHS Doncaster CCG,Women known to be non-smokers at time of delivery,590.0
2020/2021,3,E38000044,NHS Doncaster CCG,Women known to be smokers at time of delivery,108.0
2020/2021,3,E38000044,NHS Doncaster CCG,Women whose smoking status was not known at time of delivery,21.0
2020/2021,3,E38000141,NHS Rotherham CCG,Number of maternities,580.0
2020/2021,3,E38000141,NHS Rotherham CCG,Women known to be non-smokers at time of delivery,500.0
2020/2021,3,E38000141,NHS Rotherham CCG,Women known to be smokers at time of delivery,80.0
2020/2021,3,E38000141,NHS Rotherham CCG,Women whose smoking status was not known at time of delivery,0.0
2020/2021,3,E38000146,NHS Sheffield CCG,Number of maternities,1382.0
2020/2021,3,E38000146,NHS Sheffield CCG,Women known to be non-smokers at time of delivery,1250.0
2020/2021,3,E38000146,NHS Sheffield CCG,Women known to be smokers at time of delivery,132.0
2020/2021,3,E38000146,NHS Sheffield CCG,Women whose smoking status was not known at time of delivery,0.0
2020/2021,3,E38000127,NHS North Tyneside CCG,Number of maternities,537.0
2020/2021,3,E38000127,NHS North Tyneside CCG,Women known to be non-smokers at time of delivery,488.0
2020/2021,3,E38000127,NHS North Tyneside CCG,Women known to be smokers at time of delivery,49.0
2020/2021,3,E38000127,NHS North Tyneside CCG,Women whose smoking status was not known at time of delivery,0.0
2020/2021,3,E38000130,NHS Northumberland CCG,Number of maternities,585.0
2020/2021,3,E38000130,NHS Northumberland CCG,Women known to be non-smokers at time of delivery,528.0
2020/2021,3,E38000130,NHS Northumberland CCG,Women known to be smokers at time of delivery,57.0
2020/2021,3,E38000130,NHS Northumberland CCG,Women whose smoking status was not known at time of delivery,0.0
2020/2021,3,E38000163,NHS South Tyneside CCG,Number of maternities,384.0
2020/2021,3,E38000163,NHS South Tyneside CCG,Women known to be non-smokers at time of delivery,325.0
2020/2021,3,E38000163,NHS South Tyneside CCG,Women known to be smokers at time of delivery,59.0
2020/2021,3,E38000163,NHS South Tyneside CCG,Women whose smoking status was not known at time of delivery,0.0
2020/2021,3,E38000176,NHS Sunderland CCG,Number of maternities,650.0
2020/2021,3,E38000176,NHS Sunderland CCG,Women known to be non-smokers at time of delivery,550.0
2020/2021,3,E38000176,NHS Sunderland CCG,Women known to be smokers at time of delivery,100.0
2020/2021,3,E38000176,NHS Sunderland CCG,Women whose smoking status was not known at time of delivery,0.0
2020/2021,3,E38000212,NHS Newcastle Gateshead CCG,Number of maternities,1182.0
2020/2021,3,E38000212,NHS Newcastle Gateshead CCG,Women known to be non-smokers at time of delivery,1048.0
2020/2021,3,E38000212,NHS Newcastle Gateshead CCG,Women known to be smokers at time of delivery,134.0
2020/2021,3,E38000212,NHS Newcastle Gateshead CCG,Women whose smoking status was not known at time of delivery,0.0
2020/2021,3,E38000215,NHS North Cumbria CCG,Number of maternities,685.0
2020/2021,3,E38000215,NHS North Cumbria CCG,Women known to be non-smokers at time of delivery,633.0
2020/2021,3,E38000215,NHS North Cumbria CCG,Women known to be smokers at time of delivery,52.0
2020/2021,3,E38000215,NHS North Cumbria CCG,Women whose smoking status was not known at time of delivery,0.0
2020/2021,3,E38000234,NHS County Durham CCG,Number of maternities,1156.0
2020/2021,3,E38000234,NHS County Durham CCG,Women known to be non-smokers at time of delivery,952.0
2020/2021,3,E38000234,NHS County Durham CCG,Women known to be smokers at time of delivery,190.0
2020/2021,3,E38000234,NHS County Durham CCG,Women whose smoking status was not known at time of delivery,14.0
2020/2021,3,E38000247,NHS Tees Valley CCG,Number of maternities,1623.0
2020/2021,3,E38000247,NHS Tees Valley CCG,Women known to be non-smokers at time of delivery,1397.0
2020/2021,3,E38000247,NHS Tees Valley CCG,Women known to be smokers at time of delivery,219.0
2020/2021,3,E38000247,NHS Tees Valley CCG,Women whose smoking status was not known at time of delivery,7.0
2020/2021,3,E38000052,NHS East Riding of Yorkshire CCG,Number of maternities,557.0
2020/2021,3,E38000052,NHS East Riding of Yorkshire CCG,Women known to be non-smokers at time of delivery,483.0
2020/2021,3,E38000052,NHS East Riding of Yorkshire CCG,Women known to be smokers at time of delivery,74.0
2020/2021,3,E38000052,NHS East Riding of Yorkshire CCG,Women whose smoking status was not known at time of delivery,0.0
2020/2021,3,E38000085,NHS Hull CCG,Number of maternities,829.0
2020/2021,3,E38000085,NHS Hull CCG,Women known to be non-smokers at time of delivery,658.0
2020/2021,3,E38000085,NHS Hull CCG,Women known to be smokers at time of delivery,170.0
2020/2021,3,E38000085,NHS Hull CCG,Women whose smoking status was not known at time of delivery,1.0
2020/2021,3,E38000119,NHS North East Lincolnshire CCG,Number of maternities,394.0
2020/2021,3,E38000119,NHS North East Lincolnshire CCG,Women known to be non-smokers at time of delivery,304.0
2020/2021,3,E38000119,NHS North East Lincolnshire CCG,Women known to be smokers at time of delivery,90.0
2020/2021,3,E38000119,NHS North East Lincolnshire CCG,Women whose smoking status was not known at time of delivery,0.0
2020/2021,3,E38000122,NHS North Lincolnshire CCG,Number of maternities,376.0
2020/2021,3,E38000122,NHS North Lincolnshire CCG,Women known to be non-smokers at time of delivery,311.0
2020/2021,3,E38000122,NHS North Lincolnshire CCG,Women known to be smokers at time of delivery,63.0
2020/2021,3,E38000122,NHS North Lincolnshire CCG,Women whose smoking status was not known at time of delivery,2.0
2020/2021,3,E38000188,NHS Vale of York CCG,Number of maternities,736.0
2020/2021,3,E38000188,NHS Vale of York CCG,Women known to be non-smokers at time of delivery,660.0
2020/2021,3,E38000188,NHS Vale of York CCG,Women known to be smokers at time of delivery,75.0
2020/2021,3,E38000188,NHS Vale of York CCG,Women whose smoking status was not known at time of delivery,1.0
2020/2021,3,E38000241,NHS North Yorkshire CCG,Number of maternities,826.0
2020/2021,3,E38000241,NHS North Yorkshire CCG,Women known to be non-smokers at time of delivery,735.0
2020/2021,3,E38000241,NHS North Yorkshire CCG,Women known to be smokers at time of delivery,90.0
2020/2021,3,E38000241,NHS North Yorkshire CCG,Women whose smoking status was not known at time of delivery,1.0
2020/2021,3,E38000025,NHS Calderdale CCG,Number of maternities,485.0
2020/2021,3,E38000025,NHS Calderdale CCG,Women known to be non-smokers at time of delivery,417.0
2020/2021,3,E38000025,NHS Calderdale CCG,Women known to be smokers at time of delivery,62.0
2020/2021,3,E38000025,NHS Calderdale CCG,Women whose smoking status was not known at time of delivery,6.0
2020/2021,3,E38000064,NHS Greater Huddersfield CCG,Number of maternities,537.0
2020/2021,3,E38000064,NHS Greater Huddersfield CCG,Women known to be non-smokers at time of delivery,478.0
2020/2021,3,E38000064,NHS Greater Huddersfield CCG,Women known to be smokers at time of delivery,59.0
2020/2021,3,E38000064,NHS Greater Huddersfield CCG,Women whose smoking status was not known at time of delivery,0.0
2020/2021,3,E38000121,NHS North Kirklees CCG,Number of maternities,554.0
2020/2021,3,E38000121,NHS North Kirklees CCG,Women known to be non-smokers at time of delivery,481.0
2020/2021,3,E38000121,NHS North Kirklees CCG,Women known to be smokers at time of delivery,72.0
